ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
cjx98gh5h07y50811i1b69bry,cjtn8nc0lofen0bqpbwzul8hc,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F44357123-c09d-c7f5-acfc-acf9ca2863d0-MendeManual-53.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":736,""y"":597},{""x"":2246,""y"":1187}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":641,""y"":1768},{""x"":2474,""y"":2073}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":443,""y"":2769},{""x"":1896,""y"":2932}]}]}",haberc@uw.edu,BilingualDataTagging,1561311336000,1561311336000,29.869,MendeManual-53.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98gh5h07y50811i1b69bry
cjx98hfbl1hl20890776cf859,cjtn8nc0lofer0bqpd9b2kot5,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F6f1d9b8d-b939-01c9-2b40-c467a300adcc-MendeManual-52.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":758,""y"":480},{""x"":1518,""y"":943}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":438,""y"":1136},{""x"":2561,""y"":1595}]},{""select_how_many_columns"":""quad-columnar"",""geometry"":[{""x"":769,""y"":1766},{""x"":2544,""y"":2127}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":763,""y"":2140},{""x"":2504,""y"":2633}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":667,""y"":2931},{""x"":2517,""y"":3395}]}]}",haberc@uw.edu,BilingualDataTagging,1561311380000,1561311440000,44.02,MendeManual-52.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98hfbl1hl20890776cf859
cjx98jd1e0l190a264z6et66p,cjtn8nc0mofev0bqpyp55xn10,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Ff8c50edc-38ae-4f09-782c-6eeea60e7ca3-MendeManual-51.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":647,""y"":1133},{""x"":2602,""y"":2706}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":448,""y"":2911},{""x"":2407,""y"":3119}]}]}",haberc@uw.edu,BilingualDataTagging,1561311471000,1561311471000,27.244,MendeManual-51.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98jd1e0l190a264z6et66p
cjx98jfdsc5ds0891grsw1uxo,cjtn8nc0mofez0bqp6gwowfwj,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F6f2ebd2f-e5ae-2beb-ccaf-ce2762b7b203-MendeManual-50.png,Skip,haberc@uw.edu,BilingualDataTagging,1561311474000,1561311474000,2.822,MendeManual-50.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98jfdsc5ds0891grsw1uxo
cjx98jotn0l300a26hd8atpvp,cjtn8nc0moff30bqplaj7qgt6,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F02d540f0-6d29-2ced-de6c-f7cde6057e58-MendeManual-49.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":743,""y"":647},{""x"":2449,""y"":2519}]}]}",haberc@uw.edu,BilingualDataTagging,1561311486000,1561311486000,11.948,MendeManual-49.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98jotn0l300a26hd8atpvp
cjx98jzffdly00844c4vzn196,cjtn8nc0moff70bqphzy0rkmi,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F9830e895-9ebb-b536-5f04-6c17b5fae3c9-MendeManual-48.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":586,""y"":666},{""x"":2542,""y"":1893}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":578,""y"":2006},{""x"":2358,""y"":2217}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":400,""y"":2358},{""x"":400,""y"":3069},{""x"":2583,""y"":3069},{""x"":2583,""y"":2357}]}]}",haberc@uw.edu,BilingualDataTagging,1561311500000,1561311535000,13.485,MendeManual-48.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98jzffdly00844c4vzn196
cjx98kzxeanqx0884gey7j4yj,cjtn8nc0moffb0bqpi7m2vo2k,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F0784fe65-2a4e-1a59-f627-bcd04f17056d-MendeManual-47.png,Skip,haberc@uw.edu,BilingualDataTagging,1561311547000,1561311547000,8.649,MendeManual-47.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98kzxeanqx0884gey7j4yj
cjx98lkrz0xn508009u4b0s01,cjtn8nc0mofff0bqp5hz012mk,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F27152098-bed4-7133-5fba-63621f4efbd2-MendeManual-46.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":588,""y"":1563},{""x"":2144,""y"":2098}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":704,""y"":2345},{""x"":2151,""y"":2497}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":690,""y"":2585},{""x"":2079,""y"":2732}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":695,""y"":2811},{""x"":2530,""y"":2951}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":595,""y"":3153},{""x"":1865,""y"":3314}]}]}",haberc@uw.edu,BilingualDataTagging,1561311574000,1561311629000,26.598,MendeManual-46.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98lkrz0xn508009u4b0s01
cjx98o1eldmfs0844rb65s468,cjtn8nc0moffj0bqpovozwhe1,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F64920d6f-79d9-9c2f-2f6e-7403712ac043-MendeManual-45.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":892,""y"":412},{""x"":1285,""y"":1117}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1693,""y"":401},{""x"":2059,""y"":1089}]},{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":596,""y"":1823},{""x"":2341,""y"":2524}]}]}",haberc@uw.edu,BilingualDataTagging,1561311689000,1561311689000,56.208,MendeManual-45.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98o1eldmfs0844rb65s468
cjx98p2b6ao7x0884031hlfor,cjtn8nc0moffn0bqpzlakjyss,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F29df64fb-466c-3c7b-285c-29d6050446a6-MendeManual-44.png,"{""Table"":[{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":666,""y"":533},{""x"":2471,""y"":885}]},{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":705,""y"":1136},{""x"":2402,""y"":1364}]},{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":704,""y"":1604},{""x"":2352,""y"":1765}]},{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":849,""y"":1964},{""x"":1985,""y"":2139}]}]}",haberc@uw.edu,BilingualDataTagging,1561311737000,1561311737000,47.468,MendeManual-44.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98p2b6ao7x0884031hlfor
cjx98q6araodl0884l0w113wf,cjtn8nc0moffr0bqpiv1fw60n,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Ffbc8b627-1023-fc9c-8872-776cb5b0197d-MendeManual-43.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":694,""y"":470},{""x"":1996,""y"":965}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":707,""y"":1264},{""x"":2542,""y"":1836}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":727,""y"":2082},{""x"":2190,""y"":2369}]},{""select_how_many_columns"":""quad-columnar"",""geometry"":[{""x"":739,""y"":2963},{""x"":739,""y"":3247},{""x"":2395,""y"":3250},{""x"":2392,""y"":2963}]}]}",haberc@uw.edu,BilingualDataTagging,1561311789000,1561311789000,51.448,MendeManual-43.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98q6araodl0884l0w113wf
cjx98qo1s1inf0890zc7i9dbf,cjtn8nc0moffv0bqpqlt8cah3,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F8b33da61-8d3a-afed-0396-0bbb4b666b21-MendeManual-42.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":430,""y"":380},{""x"":2582,""y"":1363}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":443,""y"":2030},{""x"":2425,""y"":2605}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":449,""y"":2944},{""x"":2498,""y"":3469}]}]}",haberc@uw.edu,BilingualDataTagging,1561311812000,1561311812000,22.588,MendeManual-42.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98qo1s1inf0890zc7i9dbf
cjx98rf7f25660836gb7bjeuv,cjtn8nc0moffz0bqpmip7ti1u,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F8cde52fe-c259-b6d6-3e94-0cf4c1c0dca5-MendeManual-41.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":688,""y"":232},{""x"":2522,""y"":1086}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":734,""y"":1246},{""x"":2562,""y"":2065}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":455,""y"":2183},{""x"":2272,""y"":2849}]}]}",haberc@uw.edu,BilingualDataTagging,1561311847000,1561311847000,34.908,MendeManual-41.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98rf7f25660836gb7bjeuv
cjx98rxrtc6at0891k06cqgri,cjtn8nc0mofg30bqpf95xmhg9,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Ff0306021-74e1-6bd3-6c2d-1693a62df497-MendeManual-40.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":597,""y"":1486},{""x"":2559,""y"":2355}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":745,""y"":2554},{""x"":2577,""y"":3207}]}]}",haberc@uw.edu,BilingualDataTagging,1561311871000,1561311871000,23.789,MendeManual-40.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98rxrtc6at0891k06cqgri
cjx98s02mc6bc0891rvkkqkt6,cjtn8nc0mofg70bqpqly5p6ge,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F9abefcc4-1827-a77c-8264-047bb00a3e41-MendeManual-39.png,Skip,haberc@uw.edu,BilingualDataTagging,1561311874000,1561311874000,2.773,MendeManual-39.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98s02mc6bc0891rvkkqkt6
cjx98s80pdmyg0844sngz46aq,cjtn8nc0mofgb0bqpx7z3m5v7,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F009cc8fa-5bdb-c5fb-0b1c-db61bab063d2-MendeManual-38.png,"{""Table"":[{""select_how_many_columns"":""quad-columnar"",""geometry"":[{""x"":453,""y"":835},{""x"":2079,""y"":1187}]},{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":454,""y"":1434},{""x"":1851,""y"":1690}]},{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":453,""y"":1796},{""x"":1789,""y"":2104}]},{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":463,""y"":2208},{""x"":1809,""y"":2393}]}]}",haberc@uw.edu,BilingualDataTagging,1561311884000,1561311938000,9.933,MendeManual-38.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98s80pdmyg0844sngz46aq
cjx98tym6aou30884g335y8s0,cjtn8nc0mofgf0bqp1to2e4u5,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F80111211-95d8-8961-c330-a92c69cbfad0-MendeManual-37.png,"{""Table"":[{""select_how_many_columns"":""quad-columnar"",""geometry"":[{""x"":542,""y"":454},{""x"":2514,""y"":1171}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":412,""y"":1356},{""x"":1556,""y"":2294}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":430,""y"":2580},{""x"":1990,""y"":3403}]}]}",haberc@uw.edu,BilingualDataTagging,1561311965000,1561311965000,22.982,MendeManual-37.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98tym6aou30884g335y8s0
cjx98uewi1j0w089090yltqpl,cjtn8nc0mofgj0bqpuv5v27d3,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fe19e5fd3-1c1e-7a55-1dac-8e73059fb679-MendeManual-36.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":674,""y"":799},{""x"":1266,""y"":1273}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":701,""y"":1454},{""x"":1266,""y"":1907}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":398,""y"":2275},{""x"":2248,""y"":2994}]}]}",haberc@uw.edu,BilingualDataTagging,1561311986000,1561311986000,20.71,MendeManual-36.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98uewi1j0w089090yltqpl
cjx98uxkq0mch0a268m9yc69t,cjtn8nc0mofgn0bqpgiphvhc2,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F82731bab-5b9e-f6b6-ed1b-a85a66cc6c3d-MendeManual-35.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":396,""y"":691},{""x"":2236,""y"":1130}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":683,""y"":1471},{""x"":1849,""y"":2133}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":661,""y"":2573},{""x"":2102,""y"":3150}]}]}",haberc@uw.edu,BilingualDataTagging,1561312011000,1561312011000,23.768,MendeManual-35.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98uxkq0mch0a268m9yc69t
cjx98v0kd09re0811vqks9fep,cjtn8nc0mofgr0bqpdpso5n1j,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fe1a42b28-22de-ab36-cd99-42cab8b4bd12-MendeManual-34.png,Skip,haberc@uw.edu,BilingualDataTagging,1561312014000,1561312014000,3.572,MendeManual-34.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98v0kd09re0811vqks9fep
cjx98vm1g0meo0a26odfz9f1h,cjtn8nc0mofgv0bqp8sxsrlkt,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fb752e290-4d9c-702b-b3b2-4bc984dd4ff0-MendeManual-33.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":598,""y"":1107},{""x"":2491,""y"":2114}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":371,""y"":2307},{""x"":2033,""y"":2674}]}]}",haberc@uw.edu,BilingualDataTagging,1561312042000,1561312042000,27.517,MendeManual-33.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98vm1g0meo0a26odfz9f1h
cjx98w6x425p708368y5dkpua,cjtn8nc0mofgz0bqp85vs6idr,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fd84051a8-0cf7-d3cd-d5b8-0c0dd9a45656-MendeManual-32.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":715,""y"":1355},{""x"":2618,""y"":2258}]}]}",haberc@uw.edu,BilingualDataTagging,1561312069000,1561312069000,26.783,MendeManual-32.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98w6x425p708368y5dkpua
cjx98w9mddne40844oxrkhkvb,cjtn8nc0nofh30bqpmpu93xs5,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F1399b6e9-f106-51c4-665f-5e0db8c463ae-MendeManual-31.png,Skip,haberc@uw.edu,BilingualDataTagging,1561312073000,1561312073000,3.125,MendeManual-31.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98w9mddne40844oxrkhkvb
cjx98wtl0dngm0844a1h7eavl,cjtn8nc0nofh70bqpjpi2bt42,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F64969bcc-c8c8-a1b4-f236-850475664caf-MendeManual-30.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":608,""y"":1495},{""x"":2570,""y"":3016}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":406,""y"":3185},{""x"":2245,""y"":3623}]}]}",haberc@uw.edu,BilingualDataTagging,1561312099000,1561312099000,25.579,MendeManual-30.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98wtl0dngm0844a1h7eavl
cjx98xgvc1jcz0890xv5sttow,cjtn8nc0nofhb0bqpzgofdxqo,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Ff3e3149d-04c8-52ca-c043-083f959303f6-MendeManual-29.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":665,""y"":1548},{""x"":1031,""y"":1789}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1248,""y"":1538},{""x"":1753,""y"":1756}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":403,""y"":1851},{""x"":2462,""y"":2192}]}]}",haberc@uw.edu,BilingualDataTagging,1561312129000,1561312129000,29.726,MendeManual-29.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98xgvc1jcz0890xv5sttow
cjx98y1voap8v08845mp1enup,cjtn8nc0nofhf0bqp98h0xfdn,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F678221f4-2b40-73dc-07fa-11e1ef7bf5b3-MendeManual-28.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":688,""y"":724},{""x"":2537,""y"":1030}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":693,""y"":1200},{""x"":2566,""y"":2139}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":576,""y"":2319},{""x"":1565,""y"":3327}]}]}",haberc@uw.edu,BilingualDataTagging,1561312156000,1561312156000,26.876,MendeManual-28.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98y1voap8v08845mp1enup
cjx98y473dnll0844dcsh9a27,cjtn8nc0nofhj0bqpdkvoc9x3,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F550365b1-7d08-e354-9610-ce5b218c8af0-MendeManual-27.png,Skip,haberc@uw.edu,BilingualDataTagging,1561312159000,1561312159000,2.648,MendeManual-27.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98y473dnll0844dcsh9a27
cjx98yk850mpc0a26s1a1mxsd,cjtn8nc0nofhn0bqpu51ksg8r,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fc57baf53-80bb-1502-4bfb-04f80bf57f59-MendeManual-26.png,"{""Table"":[{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":685,""y"":547},{""x"":2033,""y"":907}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":416,""y"":918},{""x"":2344,""y"":1081}]}]}",haberc@uw.edu,BilingualDataTagging,1561312180000,1561312180000,20.44,MendeManual-26.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98yk850mpc0a26s1a1mxsd
cjx98zos10z8i0800nmgtkudg,cjtn8nc0nofhr0bqpm1q6p9ic,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Ffc9868d1-02a2-d387-515b-e6584ed8d4f6-MendeManual-25.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":553,""y"":687},{""x"":2464,""y"":852}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":562,""y"":1065},{""x"":2601,""y"":1274}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":566,""y"":1416},{""x"":2660,""y"":1761}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":572,""y"":2012},{""x"":2030,""y"":2172}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":576,""y"":2373},{""x"":2655,""y"":2680}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":718,""y"":3021},{""x"":1077,""y"":3224}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1151,""y"":3018},{""x"":2630,""y"":3350}]}]}",haberc@uw.edu,BilingualDataTagging,1561312232000,1561312232000,52.175,MendeManual-25.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx98zos10z8i0800nmgtkudg
cjx990878dnss0844zztwjtz3,cjtn8nc0nofhv0bqpwbntgaoi,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F48038cf9-a33c-6e29-ee0d-f9d7ae5520ac-MendeManual-24.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":600,""y"":225},{""x"":2542,""y"":1225}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":387,""y"":1341},{""x"":2112,""y"":1957}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1053,""y"":2133},{""x"":1868,""y"":2526}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":429,""y"":2542},{""x"":2458,""y"":3423}]}]}",haberc@uw.edu,BilingualDataTagging,1561312258000,1561312258000,24.875,MendeManual-24.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx990878dnss0844zztwjtz3
cjx990pnmdnum0844hgbsjj01,cjtn8nc0nofhz0bqp8j4wjcch,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F9b5b0b73-744f-0a6c-5b69-9a213a8ec2cd-MendeManual-23.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":612,""y"":1413},{""x"":612,""y"":3438},{""x"":2571,""y"":3438},{""x"":2571,""y"":1412}]}]}",haberc@uw.edu,BilingualDataTagging,1561312280000,1561312280000,22.118,MendeManual-23.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx990pnmdnum0844hgbsjj01
cjx991mcadny20844r5bsvz6t,cjtn8nc0nofi30bqps9wapwry,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Faffec7aa-f8a7-5d7f-1c9f-aadb558b0a4d-MendeManual-22.png,"{""Table"":[{""select_how_many_columns"":""quad-columnar"",""geometry"":[{""x"":435,""y"":379},{""x"":2491,""y"":780}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":464,""y"":807},{""x"":2297,""y"":2079}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":644,""y"":2220},{""x"":1870,""y"":2895}]}]}",haberc@uw.edu,BilingualDataTagging,1561312323000,1561312323000,41.92,MendeManual-22.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx991mcadny20844r5bsvz6t
cjx991z111jq708900uxx9tro,cjtn8nc0nofi70bqpsy1yyp8x,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Ffa807584-52cb-6267-1745-19ebdaa41d2a-MendeManual-21.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":619,""y"":1455},{""x"":2472,""y"":3028}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":552,""y"":3210},{""x"":2520,""y"":3494}]}]}",haberc@uw.edu,BilingualDataTagging,1561312339000,1561312339000,16.117,MendeManual-21.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx991z111jq708900uxx9tro
cjx9921hn0zfr0800pt3hnl8j,cjtn8nc0nofib0bqpifbu3g0h,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F5deab2cd-ca8a-def3-4a71-7f5342dee1ac-MendeManual-20.png,Skip,haberc@uw.edu,BilingualDataTagging,1561312342000,1561312342000,2.949,MendeManual-20.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx9921hn0zfr0800pt3hnl8j
